      Para o formato planilha XLS, <a href="http://www.inmet.gov.br/projetos/rede/pesquisa/instrucao.html" target="_top" rel="facebox">siga as instruções</a>
--------------------
Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media,
82397,27/11/2017,0000,,32.2,,9.7,6,28.04,75.5,2.5,
82397,27/11/2017,1200,0,,25.8,,,,,,
82397,28/11/2017,0000,,31.6,,10,5.2,27.56,75.5,2.533333,
82397,28/11/2017,1200,1.6,,24.6,,,,,,
82397,29/11/2017,0000,,31.8,,9.1,4.8,27.64,76.5,3.466667,
82397,29/11/2017,1200,0,,25.4,,,,,,
82397,30/11/2017,0000,,32.1,,10.5,5.4,28.24,74,2.166667,
82397,30/11/2017,1200,0,,25.7,,,,,,
82397,01/12/2017,0000,,31.8,,11,6.1,28.16,70,3.966667,
82397,01/12/2017,1200,0,,25.4,,,,,,
82397,02/12/2017,0000,,30.2,,10.2,5.5,27.08,76.75,2.733333,
82397,02/12/2017,1200,2.2,,25.2,,,,,,
82397,03/12/2017,0000,,32.8,,11,5.2,28.44,70.75,3.2,
82397,03/12/2017,1200,0,,25.4,,,,,,
82397,04/12/2017,0000,,32.6,,10.7,6,28.42,73.75,3.366667,
82397,04/12/2017,1200,0,,25.5,,,,,,
82397,05/12/2017,0000,,33.5,,10.6,5.3,28.68,73.5,2.466667,
82397,05/12/2017,1200,0,,25.5,,,,,,
82397,06/12/2017,0000,,32.6,,10.4,5.7,28.64,75.25,3.7,
82397,06/12/2017,1200,0,,26.5,,,,,,
82397,07/12/2017,0000,,32.6,,10.9,5.3,28.54,71.75,3.3,
82397,07/12/2017,1200,0,,26.5,,,,,,
82397,08/12/2017,0000,,32.6,,10.5,4.8,28.24,73.5,3.066667,
82397,08/12/2017,1200,0,,25.4,,,,,,
82397,09/12/2017,0000,,32.2,,11.2,4.1,28.26,73.5,2.966667,
82397,09/12/2017,1200,0,,24.9,,,,,,
82397,10/12/2017,0000,,32.2,,10.5,3.6,28.42,72.5,3.066667,
82397,10/12/2017,1200,0,,25.1,,,,,,
82397,11/12/2017,0000,,32.7,,11.1,3,28.22,74.75,1.633333,
82397,11/12/2017,1200,0,,25.3,,,,,,
82397,12/12/2017,0000,,32.4,,11,3.6,28.58,72,3.366667,
82397,12/12/2017,1200,0,,25.8,,,,,,
82397,13/12/2017,0000,,32.4,,10.7,6.2,28.66,68.5,3.133333,
82397,13/12/2017,1200,0,,25.9,,,,,,
82397,14/12/2017,0000,,32.2,,10.5,6.2,28.1,72.75,2.466667,
82397,14/12/2017,1200,1.2,,26,,,,,,
82397,15/12/2017,0000,,32.5,,10.4,12.1,28.28,71.75,3.366667,
82397,15/12/2017,1200,0.2,,25.1,,,,,,
82397,16/12/2017,0000,,31.8,,10.7,5.8,28.34,71.25,3.433333,
82397,16/12/2017,1200,0,,26.1,,,,,,
82397,17/12/2017,0000,,32.3,,10.4,5.5,28.72,72.5,3.466667,
82397,17/12/2017,1200,0,,26.4,,,,,,
82397,18/12/2017,0000,,32.4,,10.7,5.7,28.12,77.25,3.3,
82397,18/12/2017,1200,0,,25.2,,,,,,
82397,19/12/2017,0000,,32,,2.6,6,28.68,72,2.866667,
82397,19/12/2017,1200,0,,26.4,,,,,,
82397,20/12/2017,0000,,30.8,,2.7,3.9,27.58,76.25,1.633333,
82397,20/12/2017,1200,1.6,,25.6,,,,,,
82397,21/12/2017,0000,,31.4,,2.9,4.1,28,75.75,3.566667,
82397,21/12/2017,1200,0,,25.4,,,,,,
82397,22/12/2017,0000,,29,,1.2,3.4,27.12,78.75,3.466667,
82397,22/12/2017,1200,7.4,,24.4,,,,,,
82397,23/12/2017,0000,,30.6,,4.5,3.1,27.38,81.75,2.2,
82397,23/12/2017,1200,0,,25.6,,,,,,
82397,24/12/2017,0000,,31.7,,5.5,3,27.48,77,2.466667,
82397,24/12/2017,1200,1.4,,24.3,,,,,,
82397,25/12/2017,0000,,31.6,,8.8,4,27.7,78.25,3.3,
82397,25/12/2017,1200,1,,25.5,,,,,,
82397,26/12/2017,0000,,30.7,,7.8,3.9,27.72,76.75,2.066667,
82397,26/12/2017,1200,0.8,,25.7,,,,,,
82397,27/12/2017,0000,,31.9,,8.8,3.4,27.82,79.25,2.866667,
82397,27/12/2017,1200,3.1,,26,,,,,,
82397,28/12/2017,0000,,31.7,,7.1,4.2,27.6,79.5,1.9,
82397,28/12/2017,1200,1.2,,25.7,,,,,,
82397,29/12/2017,0000,,32.3,,10.5,4.4,28.1,78,2.733333,
82397,29/12/2017,1200,0.6,,25.6,,,,,,
82397,30/12/2017,0000,,32.4,,10.1,5,28.8,76.25,3.866667,
82397,30/12/2017,1200,0,,26.4,,,,,,
82397,31/12/2017,0000,,32.7,,10.4,5,28.6,75,3.9,
82397,31/12/2017,1200,0,,26.1,,,,,,
82397,01/01/2018,0000,,33.2,,9.8,5.3,28.74,59.75,2.966667,
82397,01/01/2018,1200,0,,26.1,,,,,,
82397,02/01/2018,0000,,33,,8,5.4,28.6,74.25,2.866667,
82397,02/01/2018,1200,0,,26.3,,,,,,
82397,03/01/2018,0000,,32.5,,10.7,5.2,28.18,72,2.1,
82397,03/01/2018,1200,0,,25.4,,,,,,
82397,04/01/2018,0000,,32.6,,9.9,5.5,28.38,73.75,2.633333,
82397,04/01/2018,1200,0,,25.1,,,,,,
82397,05/01/2018,0000,,32.3,,4.6,5.4,28.26,73,2.566667,
82397,05/01/2018,1200,0,,25.3,,,,,,
82397,06/01/2018,0000,,32.6,,9,4.4,28.1,75.5,2.866667,
82397,06/01/2018,1200,2.5,,25.1,,,,,,
82397,07/01/2018,0000,,32.3,,8.7,5.2,28.54,70.5,3.066667,
82397,07/01/2018,1200,0,,26.6,,,,,,
82397,08/01/2018,0000,,32.2,,10.1,5.2,27.88,74.5,3.6,
82397,08/01/2018,1200,0,,24.6,,,,,,
82397,09/01/2018,0000,,30.1,,5.7,4.8,26.76,79,2.033333,
82397,09/01/2018,1200,7.6,,22.6,,,,,,
82397,10/01/2018,0000,,27.4,,0.1,3.2,25.8,88.75,1.033333,
82397,10/01/2018,1200,1.7,,24.6,,,,,,
82397,11/01/2018,0000,,31.7,,11.1,1.2,26.78,74.75,2.2,
82397,11/01/2018,1200,15,,21.6,,,,,,
82397,12/01/2018,0000,,32.2,,10.3,4.3,27.72,73.25,2.833333,
82397,12/01/2018,1200,0,,23.6,,,,,,
82397,13/01/2018,0000,,31.7,,9.1,4.4,27.44,76.5,3.233333,
82397,13/01/2018,1200,6,,24.3,,,,,,
82397,14/01/2018,0000,,31.6,,6.5,4.1,28.02,78.75,3.1,
82397,14/01/2018,1200,1.4,,25.1,,,,,,
82397,15/01/2018,0000,,33,,10.9,5,28.4,71.25,3.8,
82397,15/01/2018,1200,0.2,,24.6,,,,,,
82397,16/01/2018,0000,,33,,11.1,7.7,28.5,66,3.066667,
82397,16/01/2018,1200,0.2,,25.1,,,,,,
82397,17/01/2018,0000,,32.9,,11.2,7.8,28.58,69.75,3.3,
82397,17/01/2018,1200,0,,25.1,,,,,,
82397,18/01/2018,0000,,31.4,,5.8,6.7,27.06,81.5,2.5,
82397,18/01/2018,1200,25,,23.5,,,,,,
82397,19/01/2018,0000,,31.3,,6.5,4.6,27.18,82,1.766667,
82397,19/01/2018,1200,24.6,,23.7,,,,,,
82397,20/01/2018,0000,,31.6,,10.9,0.2,27.24,80,2.166667,
82397,20/01/2018,1200,20.3,,23.4,,,,,,
82397,21/01/2018,0000,,31.9,,11,3.8,28.02,76.5,3.3,
82397,21/01/2018,1200,2.8,,24.4,,,,,,
82397,22/01/2018,0000,,31.6,,6.5,4.7,27.66,77.5,2.466667,
82397,22/01/2018,1200,1,,24.3,,,,,,
82397,23/01/2018,0000,,30.4,,0.1,4.5,27.38,84.25,2.6,
82397,23/01/2018,1200,0.8,,25.9,,,,,,
82397,24/01/2018,0000,,29.4,,3.2,2.6,26.84,84.25,1.833333,
82397,24/01/2018,1200,17.2,,23.4,,,,,,
82397,25/01/2018,0000,,30.9,,1.4,1.4,26.84,85,2.166667,
82397,25/01/2018,1200,8.2,,24.9,,,,,,
82397,26/01/2018,0000,,31.4,,5,1.7,27.5,80.25,1.333333,
82397,26/01/2018,1200,0,,24.5,,,,,,
82397,27/01/2018,0000,,28.4,,0,3.2,25.1,95.25,1.3,
82397,27/01/2018,1200,1.6,,23.3,,,,,,
82397,28/01/2018,0000,,30,,2.2,0.5,26.5,85,2.033333,
82397,28/01/2018,1200,15.3,,23.1,,,,,,
82397,29/01/2018,0000,,31,,3.8,1.7,27.54,76,2.9,
82397,29/01/2018,1200,0.2,,24.9,,,,,,
82397,30/01/2018,0000,,31.5,,7,3.2,27.62,78.5,2.7,
82397,30/01/2018,1200,0,,23.8,,,,,,
82397,31/01/2018,0000,,32.5,,10.9,6.8,28.3,75.5,3.333333,
82397,31/01/2018,1200,0,,25.2,,,,,,
82397,01/02/2018,0000,,31.9,,10,4.3,28.02,77.25,1.366667,
82397,01/02/2018,1200,0,,25.6,,,,,,
82397,02/02/2018,0000,,31,,2.7,4,,88,2.333333,
82397,02/02/2018,1200,0,,25.5,,,,,,
82397,03/02/2018,0000,,31.6,,5.6,2,27.84,81.75,3.233333,
82397,03/02/2018,1200,1.8,,24.4,,,,,,
82397,04/02/2018,0000,,31.9,,7,3.5,27.52,82.5,1.066667,
82397,04/02/2018,1200,0.6,,25.1,,,,,,
82397,05/02/2018,0000,,29.2,,0.4,6.7,26.4,87.75,2.966667,
82397,05/02/2018,1200,12.7,,24.6,,,,,,
82397,06/02/2018,0000,,30.6,,5.1,1.6,27.36,82.25,2.066667,
82397,06/02/2018,1200,17.7,,24.3,,,,,,
82397,07/02/2018,0000,,31.5,,6.1,2.2,27.92,81.25,1.066667,
82397,07/02/2018,1200,3.6,,24.6,,,,,,
82397,08/02/2018,0000,,30.7,,7.7,3.7,27.8,81.5,4.166667,
82397,08/02/2018,1200,10,,25.9,,,,,,
82397,09/02/2018,0000,,31.1,,9.4,4.4,28.2,73,3.166667,
82397,09/02/2018,1200,1.2,,25.9,,,,,,
82397,10/02/2018,0000,,30.9,,3.6,3.7,26.7,79.5,0.333333,
82397,10/02/2018,1200,1.2,,24,,,,,,
82397,11/02/2018,0000,,30.5,,4.6,3.4,26.68,79.75,2,
82397,11/02/2018,1200,0,,23.9,,,,,,
82397,12/02/2018,0000,,27.9,,0,2.8,24.9,95,0.266667,
82397,12/02/2018,1200,11.8,,23.9,,,,,,
82397,13/02/2018,0000,,30.3,,4.2,0.5,26.18,84.25,0,
82397,13/02/2018,1200,7,,22.5,,,,,,
82397,14/02/2018,0000,,30,,3.2,2.3,25.7,86.5,0.933333,
82397,14/02/2018,1200,0,,23.1,,,,,,
82397,15/02/2018,0000,,29.3,,2.1,0.9,25.36,88.25,1.766667,
82397,15/02/2018,1200,42.9,,22.6,,,,,,
82397,16/02/2018,0000,,30.2,,6.1,2,26.34,84,1.333333,
82397,16/02/2018,1200,1.2,,23.4,,,,,,
82397,17/02/2018,0000,,26.8,,0.4,2.5,24.66,91.25,1.766667,
82397,17/02/2018,1200,47,,23.3,,,,,,
82397,18/02/2018,0000,,30.2,,4.4,0.8,26.16,87.25,2.1,
82397,18/02/2018,1200,16.2,,23.1,,,,,,
82397,19/02/2018,0000,,28.5,,1.2,2,25.78,92.5,1.133333,
82397,19/02/2018,1200,12,,23.6,,,,,,
82397,20/02/2018,0000,,30.7,,10.2,1.2,27.12,79.25,1.8,
82397,20/02/2018,1200,13.6,,23.3,,,,,,
82397,21/02/2018,0000,,31.2,,9.6,2.9,27.06,83.5,1.333333,
82397,21/02/2018,1200,2,,24.5,,,,,,
82397,22/02/2018,0000,,28.1,,0,2.4,25.44,89,0,
82397,22/02/2018,1200,2.2,,23.4,,,,,,
82397,23/02/2018,0000,,30.6,,4.8,1,26.96,83,1.5,
82397,23/02/2018,1200,14.4,,23.6,,,,,,
82397,24/02/2018,0000,,31,,6.4,1.1,26.44,84.75,1.533333,
82397,24/02/2018,1200,0.9,,22.8,,,,,,
82397,25/02/2018,0000,,30.6,,4.5,2,25.42,85.75,1.933333,
82397,25/02/2018,1200,6.4,,22.6,,,,,,
82397,26/02/2018,0000,,32.4,,10.1,2.1,27.68,76,1.666667,
82397,26/02/2018,1200,2.1,,24.4,,,,,,
82397,27/02/2018,0000,,31.6,,10.8,3,27.84,74.5,2.433333,
82397,27/02/2018,1200,1,,23.8,,,,,,
82397,28/02/2018,0000,,31.8,,10.2,4.5,28.44,77.25,1.633333,
82397,28/02/2018,1200,0,,26.4,,,,,,
82397,01/03/2018,0000,,28.4,,1.4,3.9,25.56,93.5,1.166667,
82397,01/03/2018,1200,24,,23.4,,,,,,
82397,02/03/2018,0000,,30.8,,6.6,0.6,26.6,81,1.333333,
82397,02/03/2018,1200,10.6,,23.4,,,,,,
82397,03/03/2018,0000,,31.4,,8.4,2.7,27.58,80,3.5,
82397,03/03/2018,1200,0,,24.3,,,,,,
82397,04/03/2018,0000,,31.7,,9.8,3.4,28.02,76.75,2.733333,
82397,04/03/2018,1200,1.2,,26,,,,,,
82397,05/03/2018,0000,,31.7,,9.9,3.6,28.02,78.5,2.666667,
82397,05/03/2018,1200,0.8,,24.5,,,,,,
82397,06/03/2018,0000,,32.4,,10.1,3.3,28.08,77.5,2.466667,
82397,06/03/2018,1200,0,,24.4,,,,,,
82397,07/03/2018,0000,,32,,8.4,4,28.14,79,2.566667,
82397,07/03/2018,1200,2.6,,24.5,,,,,,
82397,08/03/2018,0000,,31.7,,8,3.3,27.88,78.25,2.733333,
82397,08/03/2018,1200,3.2,,24.4,,,,,,
82397,09/03/2018,0000,,32.6,,10,3.6,28.78,75.75,2.866667,
82397,09/03/2018,1200,0,,25.3,,,,,,
82397,10/03/2018,0000,,31,,5.3,3.7,26.24,86.25,1.1,
82397,10/03/2018,1200,79,,23.4,,,,,,
82397,11/03/2018,0000,,31.6,,7.4,2.1,27.28,82.5,1.633333,
82397,11/03/2018,1200,56.8,,23.8,,,,,,
82397,12/03/2018,0000,,31.7,,8.6,2.7,27.86,76.25,0.8,
82397,12/03/2018,1200,1.4,,24.4,,,,,,
82397,13/03/2018,0000,,31.8,,10.2,3.8,28.42,77.75,2.2,
82397,13/03/2018,1200,0,,25.3,,,,,,
82397,14/03/2018,0000,,31.9,,9.6,3.9,28.74,74,2.2,
82397,14/03/2018,1200,0.4,,25.6,,,,,,
82397,15/03/2018,0000,,31.9,,8.6,4.7,28.6,75.25,3,
82397,15/03/2018,1200,0,,25.9,,,,,,
82397,16/03/2018,0000,,32,,10.2,3.8,28.12,77.75,2.766667,
82397,16/03/2018,1200,0,,24.6,,,,,,
82397,17/03/2018,0000,,32.1,,8.1,4.3,27.94,76.25,2.033333,
82397,17/03/2018,1200,0,,24.3,,,,,,
82397,18/03/2018,0000,,32.1,,10.1,3.4,28.02,76.5,1.1,
82397,18/03/2018,1200,0.6,,24.3,,,,,,
82397,19/03/2018,0000,,32.4,,8.6,4.5,28.3,77.25,2.7,
82397,19/03/2018,1200,0.8,,25.1,,,,,,
82397,20/03/2018,0000,,32.6,,10.5,4.8,28.52,71.75,1.933333,
82397,20/03/2018,1200,0,,25,,,,,,
82397,21/03/2018,0000,,32.6,,10.2,4.7,28.38,75.75,2.766667,
82397,21/03/2018,1200,0,,24.7,,,,,,
82397,22/03/2018,0000,,30.5,,0.6,4.8,27.92,83.5,2.466667,
82397,22/03/2018,1200,0.4,,26,,,,,,
82397,23/03/2018,0000,,31.7,,7.5,2.1,28.32,77.75,2.8,
82397,23/03/2018,1200,10,,24.7,,,,,,
82397,24/03/2018,0000,,32,,7.2,3,27.68,83.25,1.366667,
82397,24/03/2018,1200,6.8,,25,,,,,,
82397,25/03/2018,0000,,32.4,,6.7,2.6,28.08,78.75,2.1,
82397,25/03/2018,1200,0.4,,24.9,,,,,,
82397,26/03/2018,0000,,30.4,,1.4,3.1,26.5,86.5,0.266667,
82397,26/03/2018,1200,23.6,,24,,,,,,
82397,27/03/2018,0000,,30.7,,2.3,2.2,27.12,84.75,1.933333,
82397,27/03/2018,1200,27.4,,24.1,,,,,,
82397,28/03/2018,0000,,29.3,,0,1.2,26.08,88.75,0.5,
82397,28/03/2018,1200,10.6,,23.3,,,,,,
82397,29/03/2018,0000,,27,,0.2,0.8,25.34,93.5,0.966667,
82397,29/03/2018,1200,4.4,,23.7,,,,,,
82397,30/03/2018,0000,,29.3,,2.1,0.4,25.86,89.25,0.266667,
82397,30/03/2018,1200,11.2,,24,,,,,,
82397,31/03/2018,0000,,29.9,,2.1,0.6,26.74,85.5,1.4,
82397,31/03/2018,1200,1.2,,24.3,,,,,,
82397,01/04/2018,0000,,31.4,,5.7,1,27.46,82.75,3.066667,
82397,01/04/2018,1200,10.6,,24.5,,,,,,
82397,02/04/2018,0000,,28.7,,0,1,25.72,90.5,0.533333,
82397,02/04/2018,1200,11.8,,24.4,,,,,,
82397,03/04/2018,0000,,31.9,,6.9,0.7,27.6,81,1.666667,
82397,03/04/2018,1200,9.8,,24.1,,,,,,
82397,04/04/2018,0000,,31.4,,3.4,1.3,26.94,85.25,1.866667,
82397,04/04/2018,1200,6,,24.5,,,,,,
82397,05/04/2018,0000,,31.6,,6,1,27.4,81.75,0.333333,
82397,05/04/2018,1200,3,,24.3,,,,,,
82397,06/04/2018,0000,,30.9,,7.6,0.5,26.2,88.25,1.166667,
82397,06/04/2018,1200,4.6,,24.5,,,,,,
82397,07/04/2018,0000,,31.8,,5.5,2,27.22,83.5,1.5,
82397,07/04/2018,1200,1.2,,23.9,,,,,,
82397,08/04/2018,0000,,30.2,,2.3,1.3,25.42,86.75,0.533333,
82397,08/04/2018,1200,36.4,,22.4,,,,,,
82397,09/04/2018,0000,,30.9,,4.1,1.5,26.38,86.25,2.266667,
82397,09/04/2018,1200,0,,23,,,,,,
82397,10/04/2018,0000,,30.4,,3.4,1.8,26.58,81.5,1.633333,
82397,10/04/2018,1200,9,,23.1,,,,,,
82397,11/04/2018,0000,,28.4,,0.3,2,25.74,87.5,0.266667,
82397,11/04/2018,1200,0.1,,23.6,,,,,,
82397,12/04/2018,0000,,30.3,,1,1.5,25.68,86,0.933333,
82397,12/04/2018,1200,7.6,,22.9,,,,,,
82397,13/04/2018,0000,,31.9,,3.4,2.2,26.4,84.5,1.7,
82397,13/04/2018,1200,0,,24.1,,,,,,
82397,14/04/2018,0000,,32.1,,9.4,1.8,26.72,79.5,0.533333,
82397,14/04/2018,1200,0,,22.5,,,,,,
82397,15/04/2018,0000,,31.2,,5.4,,27.14,83.25,2,
82397,15/04/2018,1200,0,,23.9,,,,,,
82397,16/04/2018,0000,,29.9,,3.8,2,26,83.25,0.8,
82397,16/04/2018,1200,14.7,,22.6,,,,,,
82397,17/04/2018,0000,,29.2,,1.5,1.8,25.02,86.75,1.733333,
82397,17/04/2018,1200,29.6,,23.1,,,,,,
82397,18/04/2018,0000,,31.6,,8.1,1.7,27.02,79.25,2.066667,
82397,18/04/2018,1200,0,,23.3,,,,,,
82397,19/04/2018,0000,,32,,9.6,3.2,27.5,78,2.666667,
82397,19/04/2018,1200,0,,24.1,,,,,,
82397,20/04/2018,0000,,31.9,,9.2,3.1,27.92,77,2.2,
82397,20/04/2018,1200,0.8,,24.4,,,,,,
82397,21/04/2018,0000,,31.5,,9.5,3.3,27.32,71,2.066667,
82397,21/04/2018,1200,0,,23.7,,,,,,
82397,22/04/2018,0000,,31.5,,8.9,3.2,27.84,78.5,3.233333,
82397,22/04/2018,1200,4.2,,23.9,,,,,,
82397,23/04/2018,0000,,32.2,,8.9,3.5,27.42,76.25,2.733333,
82397,23/04/2018,1200,0,,24.3,,,,,,
82397,24/04/2018,0000,,31.4,,8.7,3.9,26.88,77.5,1.533333,
82397,24/04/2018,1200,22,,23.7,,,,,,
82397,25/04/2018,0000,,32.2,,7.9,3.3,27.7,76.5,2.433333,
82397,25/04/2018,1200,0,,23.1,,,,,,
82397,26/04/2018,0000,,31.8,,6.5,2.9,27.32,80.5,1.766667,
82397,26/04/2018,1200,1.2,,24.2,,,,,,
82397,27/04/2018,0000,,32.2,,8.7,3,27.74,79,2.833333,
82397,27/04/2018,1200,1.5,,24.1,,,,,,
82397,28/04/2018,0000,,32.2,,8.4,3.4,28.2,77.25,3.133333,
82397,28/04/2018,1200,2,,24.4,,,,,,
82397,29/04/2018,0000,,31.7,,5,4.7,26.92,80,2.2,
82397,29/04/2018,1200,1.2,,24.3,,,,,,
82397,30/04/2018,0000,,31.1,,2,3.9,26.76,85,1.5,
82397,30/04/2018,1200,8.5,,24.1,,,,,,
82397,01/05/2018,0000,,31.6,,6.6,2.5,27.66,80.25,2.6,
82397,01/05/2018,1200,1.6,,24.1,,,,,,
82397,02/05/2018,0000,,30.9,,7,3.6,26.98,81.75,1.066667,
82397,02/05/2018,1200,4.8,,25.4,,,,,,
82397,03/05/2018,0000,,31.4,,7.6,3.6,27.86,74.75,2.033333,
82397,03/05/2018,1200,0,,24.3,,,,,,
82397,04/05/2018,0000,,32,,7.2,4.2,27.68,81.25,1.633333,
82397,04/05/2018,1200,3,,24.4,,,,,,
82397,05/05/2018,0000,,31.7,,6,3.7,27.04,77.25,2.2,
82397,05/05/2018,1200,0,,23.8,,,,,,
82397,06/05/2018,0000,,29.7,,0.5,,27.06,84.5,1.3,
82397,06/05/2018,1200,51.7,,24.1,,,,,,
82397,07/05/2018,0000,,30.2,,0.6,2.2,26.58,83,1.7,
82397,07/05/2018,1200,8,,24.1,,,,,,
82397,08/05/2018,0000,,31.7,,5.8,2.2,27.26,81.75,0.533333,
82397,08/05/2018,1200,0.6,,24.3,,,,,,
82397,09/05/2018,0000,,29.9,,0,,25.52,89.5,1.133333,
82397,09/05/2018,1200,10.6,,23.9,,,,,,
82397,10/05/2018,0000,,29.8,,0.7,,25.58,87,1,
82397,10/05/2018,1200,65.2,,23.1,,,,,,
82397,11/05/2018,0000,,31.4,,4.2,1.2,27.26,85.5,2.1,
82397,11/05/2018,1200,3,,23.3,,,,,,
82397,12/05/2018,0000,,31.5,,8.7,2.2,27.1,81.75,2.2,
82397,12/05/2018,1200,1.2,,23.5,,,,,,
82397,13/05/2018,0000,,31.2,,8.6,2.8,27.36,86.5,2.3,
82397,13/05/2018,1200,0,,24.6,,,,,,
82397,14/05/2018,0000,,31.3,,9.4,2.6,27.46,77.75,2.666667,
82397,14/05/2018,1200,2.5,,24.6,,,,,,
82397,15/05/2018,0000,,30.9,,7.4,4,26.84,79.25,2.2,
82397,15/05/2018,1200,0,,23.8,,,,,,
82397,16/05/2018,0000,,31.4,,9.5,2.7,27.94,77.75,2.233333,
82397,16/05/2018,1200,0,,24.1,,,,,,
82397,17/05/2018,0000,,31.4,,4.5,3.4,26.24,86,1.566667,
82397,17/05/2018,1200,2.6,,22.9,,,,,,
82397,18/05/2018,0000,,31.4,,9.6,2.7,27.02,77.75,2.3,
82397,18/05/2018,1200,34.8,,22.7,,,,,,
82397,19/05/2018,0000,,31.2,,9.1,3.6,26.68,81.5,2.133333,
82397,19/05/2018,1200,0,,23.9,,,,,,
82397,20/05/2018,0000,,31.9,,8.2,4.3,27.6,76,2.2,
82397,20/05/2018,1200,0,,23.1,,,,,,
82397,21/05/2018,0000,,31.2,,7.1,2.4,27.14,86.25,2,
82397,21/05/2018,1200,13.8,,24.7,,,,,,
82397,22/05/2018,0000,,31,,5.8,2.3,27.1,78,2.8,
82397,22/05/2018,1200,9.2,,23.1,,,,,,
82397,23/05/2018,0000,,31.6,,6.3,3.6,26.74,77,2.2,
82397,23/05/2018,1200,0,,23.3,,,,,,
82397,24/05/2018,0000,,30.4,,0.8,3.7,27.18,79.75,1.133333,
82397,24/05/2018,1200,0.3,,24.9,,,,,,
82397,25/05/2018,0000,,31.9,,3.3,1.8,27.14,81.75,1.533333,
82397,25/05/2018,1200,0,,24.9,,,,,,
82397,26/05/2018,0000,,29.7,,4,2.7,26.58,83,1.666667,
82397,26/05/2018,1200,1.2,,24,,,,,,
82397,27/05/2018,0000,,32.1,,6.1,2.5,27.48,78.75,3.1,
82397,27/05/2018,1200,0.8,,24.9,,,,,,
82397,28/05/2018,0000,,31.3,,9.4,3.9,27.1,76.75,2.533333,
82397,28/05/2018,1200,0,,24.4,,,,,,
82397,29/05/2018,0000,,31.8,,9.5,3.8,26.86,75.5,1.633333,
82397,29/05/2018,1200,2.2,,23.3,,,,,,
82397,30/05/2018,0000,,32.2,,7.7,4.2,27.1,73.75,2.266667,
82397,30/05/2018,1200,0,,23.9,,,,,,
82397,31/05/2018,0000,,31,,5.9,,27.62,75.25,3.1,
82397,31/05/2018,1200,0,,24.1,,,,,,
82397,01/06/2018,0000,,30.5,,1.4,,27.38,76.5,2.40072,
82397,01/06/2018,1200,0.4,,25,,,,,,
82397,02/06/2018,0000,,31.4,,8.9,,27.18,79,2.22924,
82397,02/06/2018,1200,0,,24.7,,,,,,
82397,03/06/2018,0000,,30.3,,3.1,,26.64,81.5,2.05776,
82397,03/06/2018,1200,0.4,,24.3,,,,,,
82397,04/06/2018,0000,,30.7,,4.1,,27.28,81,1.37184,
82397,04/06/2018,1200,1.2,,24.4,,,,,,
82397,05/06/2018,0000,,31.8,,6.5,,26.82,78.5,2.05776,
82397,05/06/2018,1200,0,,25.1,,,,,,
82397,06/06/2018,0000,,31.8,,9.4,,26.94,75,2.05776,
82397,06/06/2018,1200,0,,22.9,,,,,,
82397,07/06/2018,0000,,30.4,,6.9,,26.74,82.5,1.54332,
82397,07/06/2018,1200,21.8,,24.2,,,,,,
82397,08/06/2018,0000,,30.5,,7.7,,26.64,79.75,2.74368,
82397,08/06/2018,1200,1.6,,23.5,,,,,,
82397,09/06/2018,0000,,31,,9.5,,26.84,78,2.5722,
82397,09/06/2018,1200,0,,23.7,,,,,,
82397,10/06/2018,0000,,30.9,,9.6,,26.92,75.75,2.05776,
82397,10/06/2018,1200,0,,23.4,,,,,,
82397,11/06/2018,0000,,31.2,,9.7,,25.86,72.5,2.5722,
82397,11/06/2018,1200,0,,23.1,,,,,,
82397,12/06/2018,0000,,31.2,,9.7,,26.76,73.75,3.25812,
82397,12/06/2018,1200,0,,22.4,,,,,,
82397,13/06/2018,0000,,31.7,,9.7,,26.72,72.25,2.5722,
82397,13/06/2018,1200,0,,22.3,,,,,,
82397,14/06/2018,0000,,31.2,,9.3,,26.98,73.25,3.4296,
82397,14/06/2018,1200,0,,23.3,,,,,,
82397,15/06/2018,0000,,31.5,,9.6,,27.32,73.5,3.77256,
82397,15/06/2018,1200,0,,23.1,,,,,,
82397,16/06/2018,0000,,30.5,,8.3,,27.28,78.25,2.5722,
82397,16/06/2018,1200,0,,24.7,,,,,,
82397,17/06/2018,0000,,30.6,,7.6,,26.7,84,2.5722,
82397,17/06/2018,1200,5.3,,24.1,,,,,,
82397,18/06/2018,0000,,28.3,,1.8,,25.2,89.5,1.7148,
82397,18/06/2018,1200,6.2,,23.7,,,,,,
82397,19/06/2018,0000,,30.4,,7.3,,26.16,80.5,1.54332,
82397,19/06/2018,1200,14.3,,23,,,,,,
82397,20/06/2018,0000,,30.5,,9.7,,26.28,80.5,2.40072,
82397,20/06/2018,1200,0,,23.7,,,,,,
82397,21/06/2018,0000,,30.9,,8.6,,26.8,69.75,3.25812,
82397,21/06/2018,1200,0,,23.1,,,,,,
82397,22/06/2018,0000,,30.9,,5.3,,26.24,78.5,2.22924,
82397,22/06/2018,1200,0,,22.9,,,,,,
82397,23/06/2018,0000,,31.2,,9.5,,26.26,67.25,3.4296,
82397,23/06/2018,1200,0,,22.1,,,,,,
82397,24/06/2018,0000,,31.4,,9.5,,26.12,71.5,2.22924,
82397,24/06/2018,1200,0,,21.8,,,,,,
